Color,Wavelength,R,T,x,K,S,error,,,,
K8,627,0.008731572815935,0.205923519,2,5.790081406,0.085046631,1.4675760606763788e-15,,,,
K8,626,0.008690047430945001,0.205619602,2,5.795068121,0.084516399,1.5161483180037294e-15,,,,
K8,625,0.008719575948696,0.20569488530000002,2,5.790441654,0.084917249,1.5074747006238454e-15,,,,
K8,624,0.008732397272436,0.20547420500000002,2,5.792803453,0.08497507,1.6896206656014101e-15,,,,
K8,623,0.00872102210982,0.205234375,2,5.79699092,0.084702544,1.6740081543176188e-15,,,,
K8,622,0.008767917866448,0.205224361,2,5.794361311,0.085363778,1.745131816832668e-15,,,,
K8,621,0.008798612580504,0.205132999,2,5.793399287,0.085731439,1.805847138491856e-15,,,,
K8,620,0.008779274032356,0.20515485760000002,2,5.791977336,0.085369379,1.6375789613221059e-15,,,,
K8,619,0.008770005804075,0.20508937840000002,2,5.792653503,0.085149559,1.6566609195578508e-15,,,,
K8,618,0.008811046243115999,0.20486198430000002,2,5.792779703,0.085761152,1.77115266897232e-15,,,,
K8,617,0.008814211056024,0.204745464,2,5.793823548,0.085687013,1.8769708010069053e-15,,,,
K8,616,0.00885481399302,0.204592419,2,5.794281752,0.086279191,1.8110513089197866e-15,,,,
K8,615,0.008825975067996001,0.20441295620000002,2,5.795964622,0.085766079,1.4242079737769586e-15,,,,
K8,614,0.008850943329839999,0.20426246639999998,2,5.79688088,0.085994417,1.2437967322753707e-15,,,,
K8,613,0.00885331678095,0.204232521,2,5.798709166,0.086018689,1.0685896612017132e-15,,,,
K8,612,0.00882658194884,0.20392925259999997,2,5.802730113,0.085722044,4.978656376053436e-16,,,,
K8,611,0.00883056142348,0.203843556,2,5.802843845,0.085636756,5.048045315092509e-16,,,,
K8,610,0.008872122809700001,0.20339983,2,5.80776149,0.08616068,2.3141211169530607e-15,,,,
K8,609,0.008883200794029999,0.203315582,2,5.810559652,0.086494099,2.374836438612249e-15,,,,
K8,608,0.00892075493376,0.202931633,2,5.813953431,0.086930642,2.5205532105943007e-15,,,,
K8,607,0.008908589366264999,0.202860851,2,5.816097705,0.086610098,2.6385144069607236e-15,,,,
K8,606,0.00896342569146,0.202304287,2,5.823234709,0.087537738,2.9160701631170127e-15,,,,
K8,605,0.00889291937096,0.202291451,2,5.823995653,0.086484179,2.9715813143482706e-15,,,,
K8,604,0.00895444939685,0.201954327,2,5.829203725,0.087249026,3.2040342601291627e-15,,,,
K8,603,0.008955451086235,0.201664372,2,5.833151998,0.087155884,1.4988010832439613e-15,,,,
K8,602,0.008945998797175,0.20141271589999998,2,5.838774082,0.087146074,3.566591466608315e-15,,,,
K8,601,0.0089803124219,0.2011273,2,5.841423479,0.087541454,3.66720542821497e-15,,,,
K8,600,0.0089654055552,0.201099567,2,5.841908832,0.087284181,3.688022109926692e-15,,,,
K8,599,0.008951427776856001,0.200576954,2,5.853014521,0.087241695,4.165071065820314e-15,,,,
K8,598,0.008967024773005,0.200554085,2,5.851125479,0.087288801,4.165071065820314e-15,,,,
K8,597,0.009007062242268,0.200120602,2,5.858622725,0.087953589,5.724587470723463e-17,,,,
K8,596,0.009015995078423999,0.199827709,2,5.863579795,0.087969397,5.10702591327572e-15,,,,
K8,595,0.008991325661985,0.199516525,2,5.870027156,0.08758769,5.159067617555024e-15,,,,
K8,594,0.009040407821965,0.199391403,2,5.872104256,0.088142237,5.330805241676728e-15,,,,
K8,593,0.009040872192445,0.19896883,2,5.878214497,0.088413011,5.681219383824043e-15,,,,
K8,592,0.00903105576025,0.19870836260000002,2,5.884982704,0.088100653,5.9657140338842396e-15,,,,
K8,591,0.00903584595702,0.198299427,2,5.8934382,0.088139575,6.437558819349931e-15,,,,
K8,590,0.009063811400045,0.19819417949999998,2,5.893617752,0.088378404,5.360295540768334e-15,,,,
K8,589,0.00902624510809,0.19774265289999998,2,5.902163595,0.088329589,6.054184931159057e-16,,,,
K8,588,0.009057679688665,0.197499504,2,5.908909795,0.088722163,9.488937413593135e-16,,,,
K8,587,0.00904558944068,0.19736108779999997,2,5.911690757,0.08835722,7.632783294297951e-17,,,,
K8,586,0.009095509607964,0.19709110259999998,2,5.9168412,0.088810765,8.331876855116604e-15,,,,
K8,585,0.00908468199369,0.19661405559999998,2,5.926351079,0.088984758,3.183217578417441e-15,,,,
K8,584,0.009060542612898001,0.196518116,2,5.929168403,0.088538949,2.256875242245826e-15,,,,
K8,583,0.00908475494112,0.196150055,2,5.936148505,0.088865483,6.019490461639521e-16,,,,
K8,582,0.009084284048532,0.195671921,2,5.946004576,0.088897221,1.0663345206829433e-14,,,,
K8,581,0.00909209248734,0.195678062,2,5.947236992,0.088818732,1.0737938316296436e-14,,,,
K8,580,0.009107255787699,0.195408707,2,5.950756928,0.089139104,1.1119577481011333e-15,,,,
K8,579,0.009113594341512,0.195070171,2,5.958101476,0.089232948,1.9949319973733282e-16,,,,
K8,578,0.009126845512686001,0.19464401250000002,2,5.966413929,0.089372258,1.3097162243624894e-14,,,,
K8,577,0.009164081698199999,0.19436061859999998,2,5.973574121,0.089777226,1.3912482277333993e-14,,,,
K8,576,0.009119336242668,0.194219284,2,5.977144534,0.089163298,1.4259426972529354e-14,,,,
K8,575,0.009160787522664,0.19386327739999998,2,5.986700853,0.089695499,1.524474990688418e-14,,,,
K8,574,0.009177746672628,0.19369659420000002,2,5.987754062,0.090148816,1.568016549935436e-14,,,,
K8,573,0.009183784967325,0.19335603710000002,2,5.994617379,0.089773516,1.680947048221526e-14,,,,
K8,572,0.00919341771901,0.19316368099999998,2,5.99862691,0.090163315,4.978656376053436e-15,,,,
K8,571,0.009188421313584,0.192929993,2,6.005379541,0.089911713,1.4693107841523556e-15,,,,
K8,570,0.00921032662961,0.192559643,2,6.007592688,0.090328791,8.569533971325427e-16,,,,
K8,569,0.009171656290992,0.192018032,2,6.021691837,0.089713481,6.435824095873954e-16,,,,
K8,568,0.009206341224770001,0.191938095,2,6.024344301,0.090345944,1.2826545381372512e-14,,,,
K8,567,0.009208067640315,0.191619053,2,6.033280999,0.090204206,1.9848706012126627e-14,,,,
K8,566,0.00925064030632,0.19136602400000002,2,6.036800558,0.090675409,2.740863092043355e-16,,,,
K8,565,0.00921326230746,0.19096633910000002,2,6.046718002,0.090349361,2.635565377051563e-14,,,,
K8,564,0.009217170596616,0.19094635010000002,2,6.044366135,0.090196886,2.6232488403721277e-14,,,,
