Color,Wavelength,R,T,x,K,S,error,,,,
M,560,0.002215078144972,0.024612446,1,8.717357975,0.038814535,1.431146867680866e-17,,,,
M,559,0.002205521775005,0.022461514,1,8.932728719,0.039597105,3.469446951953614e-18,,,,
M,558,0.002280504471535,0.020520332,1,9.144060966,0.041914749,2.5587171270657905e-17,,,,
M,557,0.0022059821426,0.018915681,1,9.337039284,0.041391912,4.5536491244391186e-17,,,,
M,556,0.002257665046515,0.017509365,1,9.517856132,0.043184273,3.870168074904257e-15,,,,
M,555,0.00226419055402,0.016306957,1,9.685132276,0.044069024,6.938893903907228e-18,,,,
M,554,0.002244044242765,0.015202596189999999,1,9.85053339,0.044419466,1.452449271965861e-13,,,,
M,553,0.00224390338957,0.014282764199999999,1,9.99739761,0.045077657,2.2039661762285334e-14,,,,
M,552,0.002257469319156,0.013450276,1,10.13843326,0.045990132,2.7582103268031233e-16,,,,
M,551,0.002235671926705,0.012661154269999999,1,10.28114669,0.04618422,3.5128150388530344e-17,,,,
M,550,0.002277618957912,0.012006613020000001,1,10.40517825,0.047621608,1.3357370765021415e-16,,,,
M,549,0.002277523527168,0.011390466,1,10.52913353,0.048186191,1.0737938316296436e-15,,,,
M,548,0.002265926310625,0.010876504,1,10.6380182,0.048434912,1.0096090630185017e-15,,,,
M,547,0.00228216314616,0.010445267,1,10.73286057,0.049218038,3.903127820947816e-18,,,,
M,546,0.0022683033198550003,0.01002681,1,10.82936187,0.049357177,5.5957842526321855e-15,,,,
M,545,0.002327693331012,0.009623329,1,10.92470422,0.051101073,1.6466862595709841e-15,,,,
M,544,0.002315522955255,0.009324749,1,10.99912391,0.051178634,1.3053794156725473e-16,,,,
M,543,0.00232480503464,0.009028743,1,11.07481449,0.051738069,6.591949208711867e-17,,,,
M,542,0.002295832569716,0.008811597,1,11.13273471,0.051357322,1.9160020792163834e-15,,,,
M,541,0.00231809389695,0.008540546298000001,1,11.2057461,0.052197467,2.2985086056692694e-17,,,,
M,540,0.0023160117898,0.008370972871999999,1,11.25297627,0.052370019,2.5587171270657905e-17,,,,
M,539,0.0023088233824500003,0.008243896,1,11.28912843,0.052374334,2.0383000842727483e-17,,,,
M,538,0.002324342294965,0.008136512,1,11.31962485,0.052870358,3.2959746043559335e-17,,,,
M,537,0.002364081671229,0.008025057,1,11.35117214,0.05392835,2.862293735361732e-17,,,,
M,536,0.002346433225164,0.00793163,1,11.37912227,0.05365558,1.734723475976807e-18,,,,
M,535,0.0023661183241700003,0.007885081767999999,1,11.39252069,0.054171521,3.5561831257524545e-17,,,,
M,534,0.002368457150892,0.007807644,1,11.41568471,0.05433551,4.9873299934333204e-17,,,,
M,533,0.002384704279762,0.007884941,1,11.39213895,0.054597246,4.119968255444917e-17,,,,
M,532,0.0023825974435680002,0.007801116,1,11.41732952,0.054669327,4.7704895589362195e-17,,,,
M,531,0.002379930539055,0.007890266,1,11.39065961,0.054480359,3.903127820947816e-17,,,,
M,530,0.00239255197254,0.007904786,1,11.3860469,0.054748503,3.5561831257524545e-17,,,,
M,529,0.00238498331522,0.007923974,1,11.38051612,0.054547989,3.122502256758253e-17,,,,
M,528,0.002424437571924,0.007995633,1,11.35844144,0.055347249,2.2985086056692694e-17,,,,
M,527,0.002401116296264,0.008097354,1,11.3292342,0.054671432,2.2551405187698492e-17,,,,
M,526,0.002423360372028,0.008208326,1,11.2967122,0.05502207,2.2985086056692694e-17,,,,
M,525,0.002428834234644,0.008321297,1,11.26443623,0.054989501,2.6454533008646308e-17,,,,
M,524,0.002466366072436,0.008563371,1,11.19614419,0.055505105,1.7780915628762273e-17,,,,
M,523,0.00246164038581,0.008745899,1,11.14664335,0.055153475,3.350618393849203e-15,,,,
M,522,0.002459929538035,0.00896905,1,11.08742215,0.054822351,3.469446951953614e-17,,,,
M,521,0.002462925597888,0.009314881,1,10.99837024,0.054448937,1.6479873021779667e-16,,,,
M,520,0.0025209607962949996,0.009624365,1,10.92022648,0.055342734,2.1228678537266177e-15,,,,
M,519,0.002446850400564,0.010051455499999999,1,10.81971882,0.053213937,7.0425436315968426e-15,,,,
M,518,0.0025098832085650004,0.010582123,1,10.69735662,0.053974877,1.734723475976807e-18,,,,
M,517,0.0025473578671199996,0.011008534430000001,1,10.60365348,0.0543055,9.35015953551499e-16,,,,
M,516,0.00255344036339,0.011658048629999999,1,10.46871613,0.053743902,5.41667405373758e-16,,,,
M,515,0.002573968481184,0.012278752,1,10.34630479,0.053545492,1.0373646386341306e-15,,,,
M,514,0.002559869299404,0.013046002,1,10.20406404,0.052519622,1.734723475976807e-18,,,,
M,513,0.002622706452259,0.013876146,1,10.05773099,0.053045044,1.474514954580286e-17,,,,
M,512,0.002637355284708,0.014710948,1,9.920075999,0.052614074,2.862293735361732e-17,,,,
M,511,0.0026732709610439997,0.015714282,1,9.764245089,0.052498218,4.135494030554909e-14,,,,
M,510,0.00270756415836,0.016725235,1,9.616999544,0.052375172,3.469446951953614e-18,,,,
M,509,0.002694844350924,0.017903202,1,9.457236089,0.051263914,1.5265566588595902e-16,,,,
M,508,0.00276069417296,0.019138908,1,9.299097912,0.051647622,7.025630077706069e-17,,,,
